stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1621,1621,Port - Noguera,,4371479.846,728685.611,,,0,
1622,1622,Port - Eivissa,,4371406.769,728915.025,,,0,
1623,1623,Port - Pare Porta,,4371301.84875,729228.74625,,,0,
1624,1624,Port - Joan Josep Sister,,4371232.2425,729428.964,,,0,
1627,1627,Doctor Lluch - Setmana Santa Marinera,,4371646.591,729807.291,,,0,
163,163,Blasco Ibáñez - Jardí de Monforte,,4373230.58925,726581.5725,,,0,
1630,1630,Menorca - Eivissa,,4371245.373875,728791.771375,,,0,
1631,1631,Port - Illes Canàries,,4371377.217,729004.743,,,0,
164,164,Blasco Ibáñez - Rectorat,,4373255.895,726630.069,,,0,
1646,1646,La Plata - Músic Òscar Esplà,,4370788.223,726904.768,,,0,
165,165,Blasco Ibáñez (parell) - Hospitals,,4373154.806875,726799.45475,,,0,
1651,1651,Hernández Lázaro - Centre  Comercial,,4372920.118125,723338.14575,,,0,
1652,1652,Hernández Lázaro - Vall de la Ballestera,,4373134.43675,723347.202625,,,0,
1653,1653,Mestre Rodrigo - General Avilés,,4373685.638,723452.241,,,0,
1654,1654,Mestre Rodrigo - La Safor,,4374045.905,723229.685125,,,0,
1655,1655,Mestre Rodrigo - La Plana Baixa,,4374264.303625,723098.182875,,,0,
1657,1657,Nou Campanar - Hospital Arnau de Vilanova,,4374382.557,723221.957,,,0,
1658,1658,La Safor - Mestre Rodrigo,,4374180.429,723216.947,,,0,
1659,1659,Mestre Rodrigo (imparell) - La Safor,,4374033.788,723207.867,,,0,
166,166,Blasco Ibáñez - Facultat de Geografia,,4373101.259625,726954.155375,,,0,
1660,1660,Mestre Rodrigo (imparell) - General Avilés,,4373677.449,723422.421,,,0,
1661,1661,Pío Baroja - Bioparc,,4372836.8825,723087.351125,,,0,
1662,1662,Vall de la Ballestera - Pío Baroja,,4373108.564875,723276.437375,,,0,
1663,1663,Alcalde Reig (riu) - Parc Gulliver,,4371352.469,727112.977,,,0,
1664,1664,Alcalde Reig - Parc Gulliver,,4371319.956,727102.127,,,0,
1665,1665,Alcalde Reig (riu) - Museu Faller,,4371140.063,727241.108,,,0,
167,167,Blasco Ibáñez - Facultat de Filologia,,4373033.56775,727147.555625,,,0,
1670,1670,Reina - Remunta,,4372802.754625,729846.04075,,,0,
1671,1671,Reina - Espadà,,4372520.513,729822.084,,,0,
1672,1672,Reina - Pescadors,,4372326.628,729805.707,,,0,
1673,1673,Reina - Vicent Gallart,,4371864.2065,729767.1215,,,0,
1675,1675,Sueca - Puerto Rico,,4371253.166625,725843.247625,,,0,
1676,1676,Sueca - Gran Via Germanies,,4371487.4355,725705.16825,,,0,
1677,1677,Cardenal Benlloch - La Pobla de Farnals,,4372257.718375,727521.951375,,,0,
1678,1678,Cardenal Benlloch - Sants Just i Pastor,,4372508.788,727610.372,,,0,
1679,1679,Primat Reig - Cuenca Tramoyeres,,4373624.657,727016.936,,,0,
168,168,Blasco Ibáñez - Suècia,,4372965.510625,727341.850125,,,0,
1680,1680,Primat Reig - Viver,,4374030.013625,726557.909625,,,0,
1681,1681,Primat Reig - Motilla del Palancar,,4374306.349125,726251.169,,,0,
1682,1682,Primat Reig - Constitució,,4374647.805,725872.1035,,,0,
1683,1683,Doctor Peset Aleixandre - Moncada,,4374548.446125,725388.775375,,,0,
1684,1684,Doctor Peset Aleixandre - Avinguda de Burjassot,,4374292.156,724578.785,,,0,
1685,1685,Campanar - Conchita Piquer,,4373951.57075,724386.463375,,,0,
1686,1686,Pérez Galdós - Tres Forques,,4371591.176,724659.143,,,0,
