route_id,service_id,trip_id,trip_headsign,shape_id
V4-98-102,2809,4502484,Vicent Andrés Estellés,5
V4-114-98,2809,4502701,Dr. Lluch,25
V4-98-102,2809,4502486,Vicent Andrés Estellés,5
V4-102-98,2809,4502704,Dr. Lluch,25
V4-98-114,2809,4502490,Mas del Rosari,5
V4-102-98,2809,4502706,Dr. Lluch,25
V4-98-102,2809,4502491,Vicent Andrés Estellés,5
V4-114-98,2809,4502710,Dr. Lluch,25
V4-98-102,2809,4502493,Vicent Andrés Estellés,5
V4-102-98,2809,4502711,Dr. Lluch,25
V4-98-114,2809,4502496,Mas del Rosari,5
V4-102-98,2809,4502713,Dr. Lluch,25
V4-98-102,2809,4502499,Vicent Andrés Estellés,5
V4-114-98,2809,4502715,Dr. Lluch,25
V4-98-102,2809,4502500,Vicent Andrés Estellés,5
V4-102-98,2809,4502718,Dr. Lluch,25
V4-98-114,2809,4502503,Mas del Rosari,5
V4-102-98,2809,4502720,Dr. Lluch,25
V4-98-102,2809,4502505,Vicent Andrés Estellés,5
V4-114-98,2809,4502722,Dr. Lluch,25
V4-98-102,2809,4502508,Vicent Andrés Estellés,5
V4-102-98,2809,4502725,Dr. Lluch,25
V4-98-114,2809,4502510,Mas del Rosari,5
V4-102-98,2809,4502727,Dr. Lluch,25
V4-98-102,2809,4502512,Vicent Andrés Estellés,5
V4-114-98,2809,4502728,Dr. Lluch,25
V4-98-102,2809,4502514,Vicent Andrés Estellés,5
V4-102-98,2809,4502731,Dr. Lluch,25
V4-98-114,2809,4502517,Mas del Rosari,5
V4-102-98,2809,4502733,Dr. Lluch,25
V4-98-102,2809,4502519,Vicent Andrés Estellés,5
V4-114-98,2809,4502735,Dr. Lluch,25
V4-98-102,2809,4502521,Vicent Andrés Estellés,5
V4-102-98,2809,4502739,Dr. Lluch,25
V4-98-114,2809,4502529,Mas del Rosari,5
V4-102-98,2809,4502741,Dr. Lluch,25
V4-98-102,2809,4502525,Vicent Andrés Estellés,5
V4-114-98,2809,4502744,Dr. Lluch,25
V4-98-102,2809,4502526,Vicent Andrés Estellés,5
V4-102-98,2809,4502748,Dr. Lluch,25
V4-98-114,2809,4502531,Mas del Rosari,5
V4-102-98,2809,4502749,Dr. Lluch,25
V4-98-102,2809,4502533,Vicent Andrés Estellés,5
V4-114-98,2809,4502751,Dr. Lluch,25
V4-98-102,2809,4502535,Vicent Andrés Estellés,5
V4-102-98,2809,4502754,Dr. Lluch,25
V4-98-114,2809,4502538,Mas del Rosari,5
V4-102-98,2809,4502756,Dr. Lluch,25
V4-98-102,2809,4502540,Vicent Andrés Estellés,5
V4-114-98,2809,4502757,Dr. Lluch,25
V4-98-102,2809,4502542,Vicent Andrés Estellés,5
V4-102-98,2809,4502760,Dr. Lluch,25
V4-98-114,2809,4502545,Mas del Rosari,5
V4-102-98,2809,4502762,Dr. Lluch,25
V4-98-102,2809,4502547,Vicent Andrés Estellés,5
V4-114-98,2809,4502764,Dr. Lluch,25
V4-98-102,2809,4502549,Vicent Andrés Estellés,5
V4-102-98,2809,4502767,Dr. Lluch,25
V4-98-114,2809,4502552,Mas del Rosari,5
V4-102-98,2809,4502769,Dr. Lluch,25
V4-98-102,2809,4502554,Vicent Andrés Estellés,5
V4-114-98,2809,4502771,Dr. Lluch,25
V4-98-102,2809,4502556,Vicent Andrés Estellés,5
V4-102-98,2809,4502774,Dr. Lluch,25
V4-98-114,2809,4502559,Mas del Rosari,5
V4-102-98,2809,4502776,Dr. Lluch,25
V4-98-102,2809,4502561,Vicent Andrés Estellés,5
V4-114-98,2809,4502778,Dr. Lluch,25
V4-98-102,2809,4502563,Vicent Andrés Estellés,5
V4-102-98,2809,4502781,Dr. Lluch,25
V4-98-114,2809,4502566,Mas del Rosari,5
V4-102-98,2809,4502783,Dr. Lluch,25
V4-98-102,2809,4502568,Vicent Andrés Estellés,5
V4-114-98,2809,4502785,Dr. Lluch,25
V4-98-102,2809,4502570,Vicent Andrés Estellés,5
V4-102-98,2809,4502788,Dr. Lluch,25
V4-98-114,2809,4502574,Mas del Rosari,5
V4-102-98,2809,4502790,Dr. Lluch,25
V4-98-102,2809,4502575,Vicent Andrés Estellés,5
V4-114-98,2809,4502792,Dr. Lluch,25
V4-98-102,2809,4502577,Vicent Andrés Estellés,5
V4-102-98,2809,4502795,Dr. Lluch,25
V4-98-114,2809,4502580,Mas del Rosari,5
V4-102-98,2809,4502797,Dr. Lluch,25
V4-98-102,2809,4502582,Vicent Andrés Estellés,5
V4-114-98,2809,4502799,Dr. Lluch,25
V4-98-102,2809,4502584,Vicent Andrés Estellés,5
V4-102-98,2809,4502802,Dr. Lluch,25
V4-98-114,2809,4502587,Mas del Rosari,5
V4-102-98,2809,4502804,Dr. Lluch,25
V4-98-102,2809,4502589,Vicent Andrés Estellés,5
V4-114-98,2809,4502806,Dr. Lluch,25
V4-98-102,2809,4502591,Vicent Andrés Estellés,5
V4-102-98,2809,4502809,Dr. Lluch,25
V4-98-114,2809,4502594,Mas del Rosari,5
V4-102-98,2809,4502811,Dr. Lluch,25
V4-98-102,2809,4502597,Vicent Andrés Estellés,5
V4-114-98,2809,4502813,Dr. Lluch,25
V4-102-98,2809,4502816,Dr. Lluch,25
V4-98-114,2809,4502600,Mas del Rosari,5
V4-102-98,2809,4502818,Dr. Lluch,25
V4-114-98,2809,4502820,Dr. Lluch,25
V4-102-98,2809,4502822,Dr. Lluch,25
V4-98-102,2809,4502605,Vicent Andrés Estellés,5
V4-102-98,2809,4502824,Dr. Lluch,25
V4-114-98,2809,4502825,Dr. Lluch,25
V4-102-98,2809,4502828,Dr. Lluch,25
V4-98-102,2809,4502607,Vicent Andrés Estellés,5
V4-102-98,2809,4502829,Dr. Lluch,25
V4-114-98,2809,4502830,Dr. Lluch,25
V4-114-98,2809,4502834,Dr. Lluch,25
V4-102-98,2809,4502835,Dr. Lluch,25
V4-102-98,2809,4502837,Dr. Lluch,25
V4-94-115,2809,4502394,Ll. Llarga - Terramelar,25
V4-115-29,2809,4502617,Empalme,25
V4-29-115,2809,4502397,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502622,Empalme,25
V4-29-115,2809,4502401,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502628,Empalme,25
V4-29-115,2809,4502405,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502634,Empalme,25
V4-29-115,2809,4502411,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502643,Empalme,25
V4-29-115,2809,4502417,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502654,Empalme,25
V4-29-115,2809,4502422,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502660,Empalme,25
V4-29-115,2809,4502431,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502668,Empalme,25
V4-29-115,2809,4502439,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502674,Empalme,25
V4-29-115,2809,4502445,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502682,Empalme,25
V4-29-115,2809,4502453,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502688,Empalme,25
V4-29-115,2809,4502459,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502696,Empalme,25
V4-29-115,2809,4502467,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502702,Empalme,25
V4-29-115,2809,4502473,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502707,Empalme,25
V4-29-115,2809,4502481,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502716,Empalme,25
V4-29-115,2809,4502487,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502724,Empalme,25
V4-29-115,2809,4502495,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502729,Empalme,25
V4-29-115,2809,4502501,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502737,Empalme,25
V4-29-115,2809,4502506,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502746,Empalme,25
V4-29-115,2809,4502515,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502753,Empalme,25
V4-29-115,2809,4502523,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502758,Empalme,25
V4-29-115,2809,4502528,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502766,Empalme,25
V4-29-115,2809,4502537,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502772,Empalme,25
V4-29-115,2809,4502543,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502780,Empalme,25
V4-29-115,2809,4502551,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502786,Empalme,25
V4-29-115,2809,4502557,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502794,Empalme,25
V4-29-115,2809,4502565,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502800,Empalme,25
V4-29-115,2809,4502571,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502808,Empalme,25
V4-29-115,2809,4502579,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502814,Empalme,25
V4-29-115,2809,4502585,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502821,Empalme,25
V4-29-115,2809,4502593,Ll. Llarga - Terramelar,5
V4-115-29,2809,4502826,Empalme,25
V4-29-115,2809,4502602,Ll. Llarga - Terramelar,5
V4-115-98,2809,4502832,Dr. Lluch,5
V5-69-123,2809,4502237,Marítim,7
V5-69-66,2809,4501992,Alameda,44
V5-73-123,2809,4502238,Marítim,7
V5-73-123,2809,4501991,Av. del Cid,7
V5-69-123,2809,4502239,Marítim,7
V5-182-123,2809,4501990,Aeroport,7
V5-182-123,2809,4502240,Marítim,7
V5-69-66,2809,4501989,Alameda,44
V5-182-123,2809,4501988,Aeroport,7
V5-182-123,2809,4502241,Marítim,7
V5-69-123,2809,4502242,Marítim,7
V5-182-123,2809,4501987,Aeroport,7
V5-182-123,2809,4502243,Marítim,7
V5-182-123,2809,4501986,Aeroport,7
V5-182-123,2809,4502244,Marítim,7
V5-69-66,2809,4501985,Alameda,44
V5-182-123,2809,4502245,Marítim,7
V5-182-123,2809,4501984,Aeroport,7
V5-182-123,2809,4502246,Marítim,7
V5-182-123,2809,4501983,Aeroport,7
V5-182-123,2809,4502247,Marítim,7
V5-182-123,2809,4501982,Aeroport,7
V5-182-123,2809,4502248,Marítim,7
V5-182-123,2809,4501981,Aeroport,7
V5-182-123,2809,4502249,Marítim,7
V5-182-123,2809,4501980,Aeroport,7
V5-182-123,2809,4502250,Marítim,7
V5-182-123,2809,4501979,Aeroport,7
V5-182-123,2809,4502251,Marítim,7
V5-182-123,2809,4501978,Aeroport,7
V5-182-123,2809,4502252,Marítim,7
V5-182-123,2809,4501977,Aeroport,7
V5-182-123,2809,4502253,Marítim,7
V5-182-123,2809,4501976,Aeroport,7
V5-182-123,2809,4502254,Marítim,7
V5-182-123,2809,4501975,Aeroport,7
V5-182-123,2809,4502255,Marítim,7
V5-182-123,2809,4501974,Aeroport,7
V5-182-123,2809,4502256,Marítim,7
V5-182-123,2809,4501973,Aeroport,7
V5-182-123,2809,4502257,Marítim,7
V5-182-123,2809,4501972,Aeroport,7
V5-182-123,2809,4502258,Marítim,7
V5-182-123,2809,4501971,Aeroport,7
V5-182-123,2809,4502259,Marítim,7
V5-182-123,2809,4501970,Aeroport,7
V5-182-123,2809,4502260,Marítim,7
V5-182-123,2809,4501969,Aeroport,7
V5-182-123,2809,4502261,Marítim,7
V5-182-123,2809,4501968,Aeroport,7
V5-182-123,2809,4502262,Marítim,7
V5-182-123,2809,4501967,Aeroport,7
V5-182-123,2809,4502263,Marítim,7
V5-182-123,2809,4501966,Aeroport,7
V5-182-123,2809,4502264,Marítim,7
V5-182-123,2809,4501965,Aeroport,7
V5-182-123,2809,4502265,Marítim,7
V5-182-123,2809,4501964,Aeroport,7
V5-182-123,2809,4502266,Marítim,7
V5-182-123,2809,4501963,Aeroport,7
V5-182-123,2809,4502267,Marítim,7
V5-122-182,2809,4501962,Aeroport,7
V5-182-123,2809,4502268,Marítim,7
V5-123-182,2809,4501961,Aeroport,44
V5-182-123,2809,4502269,Marítim,7
V5-123-182,2809,4501960,Aeroport,44
V5-182-123,2809,4502270,Marítim,7
V5-123-182,2809,4501959,Aeroport,44
V5-182-123,2809,4502271,Marítim,7
V5-123-182,2809,4501958,Aeroport,44
V5-182-123,2809,4502272,Marítim,7
V5-123-182,2809,4501957,Aeroport,44
V5-182-123,2809,4502273,Marítim,7
V5-123-182,2809,4501956,Aeroport,44
V5-182-123,2809,4502274,Marítim,7
V5-123-182,2809,4501955,Aeroport,44
V5-182-123,2809,4502275,Marítim,7
V5-123-182,2809,4501954,Aeroport,44
V5-182-123,2809,4502276,Marítim,7
V5-123-182,2809,4501953,Aeroport,44
V5-182-123,2809,4502277,Marítim,7
V5-123-182,2809,4501952,Aeroport,44
V5-182-123,2809,4502278,Marítim,7
V5-123-182,2809,4501951,Aeroport,44
V5-182-123,2809,4502279,Marítim,7
V5-123-182,2809,4501950,Aeroport,44
V5-182-123,2809,4502280,Marítim,7
V5-123-182,2809,4501949,Aeroport,44
V5-182-123,2809,4502281,Marítim,7
V5-123-182,2809,4501948,Aeroport,44
V5-182-123,2809,4502282,Marítim,7
V5-123-182,2809,4501947,Aeroport,44
V5-182-123,2809,4502283,Marítim,7
V5-123-182,2809,4501946,Aeroport,44
V5-182-123,2809,4502284,Marítim,7
V5-123-182,2809,4501945,Aeroport,44
V5-182-123,2809,4502285,Marítim,7
V5-123-182,2809,4501944,Aeroport,44
V5-123-182,2809,4501943,Aeroport,44
V5-182-123,2809,4502286,Marítim,7
V5-123-182,2809,4501942,Aeroport,44
V5-69-66,2809,4502287,Machado,44
V5-182-123,2809,4502288,Marítim,7
V5-123-69,2809,4501941,Alameda,44
V5-69-66,2809,4502289,Machado,44
V5-123-69,2809,4501940,Alameda,44
V5-69-66,2809,4502290,Machado,44
V5-123-69,2809,4501939,Alameda,44
V6-94-132,2809,4502393,Tossal del Rei,8
V6-132-123,2809,4502614,Marítim,10
V6-94-132,2809,4502398,Tossal del Rei,8
V6-132-123,2809,4502618,Marítim,10
V6-123-132,2809,4502402,Tossal del Rei,8
V6-132-123,2809,4502621,Marítim,10
V6-123-132,2809,4502406,Tossal del Rei,8
V6-95-123,2809,4502624,Marítim,8
V6-123-132,2809,4502409,Tossal del Rei,8
V6-132-123,2809,4502626,Marítim,10
V6-123-132,2809,4502412,Tossal del Rei,8
V6-95-123,2809,4502630,Marítim,8
V6-123-132,2809,4502415,Tossal del Rei,8
V6-132-123,2809,4502633,Marítim,10
V6-123-132,2809,4502419,Tossal del Rei,8
V6-132-123,2809,4502638,Marítim,10
V6-123-132,2809,4502423,Tossal del Rei,8
V6-132-123,2809,4502642,Marítim,10
V6-123-132,2809,4502427,Tossal del Rei,8
V6-132-123,2809,4502647,Marítim,10
V6-123-132,2809,4502432,Tossal del Rei,8
V6-132-123,2809,4502651,Marítim,10
V6-123-132,2809,4502436,Tossal del Rei,8
V6-132-123,2809,4502656,Marítim,10
V6-123-132,2809,4502441,Tossal del Rei,8
V6-132-123,2809,4502661,Marítim,10
V6-123-132,2809,4502446,Tossal del Rei,8
V6-132-123,2809,4502665,Marítim,10
V6-123-132,2809,4502450,Tossal del Rei,8
V6-132-123,2809,4502670,Marítim,10
V6-123-132,2809,4502455,Tossal del Rei,8
V6-132-123,2809,4502675,Marítim,10
V6-123-132,2809,4502460,Tossal del Rei,8
V6-132-123,2809,4502679,Marítim,10
V6-123-132,2809,4502464,Tossal del Rei,8
V6-132-123,2809,4502684,Marítim,10
V6-123-132,2809,4502469,Tossal del Rei,8
V6-132-123,2809,4502689,Marítim,10
V6-123-132,2809,4502474,Tossal del Rei,8
V6-132-123,2809,4502693,Marítim,10
V6-123-132,2809,4502478,Tossal del Rei,8
V6-132-123,2809,4502698,Marítim,10
V6-123-132,2809,4502483,Tossal del Rei,8
V6-132-123,2809,4502703,Marítim,10
V6-123-132,2809,4502488,Tossal del Rei,8
V6-132-123,2809,4502708,Marítim,10
V6-123-132,2809,4502492,Tossal del Rei,8
V6-132-123,2809,4502712,Marítim,10
V6-123-132,2809,4502497,Tossal del Rei,8
V6-132-123,2809,4502717,Marítim,10
V6-123-132,2809,4502502,Tossal del Rei,8
V6-132-123,2809,4502721,Marítim,10
V6-123-132,2809,4502507,Tossal del Rei,8
V6-132-123,2809,4502726,Marítim,10
V6-123-132,2809,4502511,Tossal del Rei,8
V6-132-123,2809,4502730,Marítim,10
V6-123-132,2809,4502516,Tossal del Rei,8
V6-132-123,2809,4502734,Marítim,10
V6-123-132,2809,4502520,Tossal del Rei,8
V6-132-123,2809,4502740,Marítim,10
V6-123-132,2809,4502524,Tossal del Rei,8
V6-132-123,2809,4502747,Marítim,10
V6-123-132,2809,4502530,Tossal del Rei,8
V6-132-123,2809,4502750,Marítim,10
V6-123-132,2809,4502534,Tossal del Rei,8
V6-132-123,2809,4502755,Marítim,10
V6-123-132,2809,4502539,Tossal del Rei,8
V6-132-123,2809,4502759,Marítim,10
V6-123-132,2809,4502544,Tossal del Rei,8
V6-132-123,2809,4502763,Marítim,10
V6-123-132,2809,4502548,Tossal del Rei,8
V6-132-123,2809,4502768,Marítim,10
V6-123-132,2809,4502553,Tossal del Rei,8
V6-132-123,2809,4502773,Marítim,10
V6-123-132,2809,4502558,Tossal del Rei,8
V6-132-123,2809,4502777,Marítim,10
V6-123-132,2809,4502562,Tossal del Rei,8
V6-132-123,2809,4502782,Marítim,10
V6-123-132,2809,4502567,Tossal del Rei,8
V6-132-123,2809,4502787,Marítim,10
V6-123-132,2809,4502572,Tossal del Rei,8
V6-132-123,2809,4502791,Marítim,10
V6-123-132,2809,4502576,Tossal del Rei,8
V6-132-123,2809,4502796,Marítim,10
V6-123-132,2809,4502581,Tossal del Rei,8
V6-132-123,2809,4502801,Marítim,10
V6-123-132,2809,4502586,Tossal del Rei,8
V6-132-123,2809,4502805,Marítim,10
V6-123-132,2809,4502590,Tossal del Rei,8
V6-132-123,2809,4502810,Marítim,10
V6-123-132,2809,4502595,Tossal del Rei,8
V6-132-123,2809,4502815,Marítim,10
V6-123-132,2809,4502598,Tossal del Rei,8
V6-132-123,2809,4502819,Marítim,10
V6-123-98,2809,4502601,Dr. Lluch,10
V6-132-123,2809,4502823,Marítim,10
V6-123-132,2809,4502603,Tossal del Rei,8
V6-132-123,2809,4502827,Marítim,10
V6-123-132,2809,4502606,Tossal del Rei,8
V6-132-123,2809,4502831,Marítim,10
V6-123-132,2809,4502608,Tossal del Rei,8
V6-132-94,2809,4502833,Beteró,10
V6-123-98,2809,4502609,Dr. Lluch,10
V6-132-94,2809,4502836,Beteró,10
V7-69-123,2809,4502291,Marítim,45
V7-66-69,2809,4501938,Alameda,6
V7-20-123,2809,4502293,Marítim,6
V7-123-20,2809,4501937,València Sud,45
V7-20-123,2809,4502294,Marítim,6
V7-66-20,2809,4501936,València Sud,6
V7-20-123,2809,4502295,Marítim,6
V7-66-20,2809,4501935,València Sud,6
V7-20-123,2809,4502296,Marítim,6
V7-123-20,2809,4501934,València Sud,45
V7-20-123,2809,4502297,Marítim,6
V7-123-20,2809,4501933,València Sud,45
V7-20-123,2809,4502298,Marítim,6
V7-123-20,2809,4501932,València Sud,45
V7-20-123,2809,4502299,Marítim,6
V7-123-20,2809,4501931,València Sud,45
V7-20-123,2809,4502300,Marítim,6
V7-123-20,2809,4501930,València Sud,45
V7-20-123,2809,4502301,Marítim,6
V7-123-20,2809,4501929,València Sud,45
V7-20-123,2809,4502302,Marítim,6
V7-123-20,2809,4501928,València Sud,45
V7-20-123,2809,4502303,Marítim,6
V7-123-20,2809,4501927,València Sud,45
V7-20-123,2809,4502304,Marítim,6
V7-123-20,2809,4501926,València Sud,45
V7-20-123,2809,4502305,Marítim,6
V7-123-20,2809,4501925,València Sud,45
V7-20-123,2809,4502306,Marítim,6
V7-123-20,2809,4501924,València Sud,45
V7-20-123,2809,4502307,Marítim,6
V7-123-20,2809,4501923,València Sud,45
V7-20-123,2809,4502308,Marítim,6
V7-123-20,2809,4501922,València Sud,45
V7-20-123,2809,4502309,Marítim,6
V7-123-20,2809,4501921,València Sud,45
V7-20-123,2809,4502310,Marítim,6
V7-123-20,2809,4501920,València Sud,45
V7-20-123,2809,4502311,Marítim,6
V7-123-20,2809,4501919,València Sud,45
V7-20-123,2809,4502312,Marítim,6
V7-123-20,2809,4501918,València Sud,45
V7-20-123,2809,4502313,Marítim,6
V7-123-20,2809,4501917,València Sud,45
V7-20-123,2809,4502314,Marítim,6
V7-123-20,2809,4501916,València Sud,45
V7-20-123,2809,4502315,Marítim,6
V7-123-20,2809,4501915,València Sud,45
V7-20-123,2809,4502316,Marítim,6
V7-123-20,2809,4501914,València Sud,45
V7-20-123,2809,4502317,Marítim,6
V7-123-20,2809,4501913,València Sud,45
V7-20-123,2809,4502318,Marítim,6
V7-123-20,2809,4501912,València Sud,45
V7-20-123,2809,4502319,Marítim,6
V7-123-20,2809,4501911,València Sud,45
V7-20-123,2809,4502320,Marítim,6
V7-123-20,2809,4501910,València Sud,45
V7-20-123,2809,4502321,Marítim,6
V7-123-20,2809,4501909,València Sud,45
V7-20-123,2809,4502322,Marítim,6
V7-123-20,2809,4501908,València Sud,45
V7-20-123,2809,4502323,Marítim,6
V7-123-20,2809,4501907,València Sud,45
V7-20-123,2809,4502324,Marítim,6
V7-123-20,2809,4501906,València Sud,45
V7-20-123,2809,4502325,Marítim,6
V7-123-20,2809,4501905,València Sud,45
V7-20-123,2809,4502326,Marítim,6
V7-123-20,2809,4501904,València Sud,45
V7-20-123,2809,4502327,Marítim,6
V7-123-20,2809,4501903,València Sud,45
V7-20-123,2809,4502328,Marítim,6
V7-123-20,2809,4501902,València Sud,45
V7-20-123,2809,4502329,Marítim,6
V7-123-20,2809,4501901,València Sud,45
V7-20-123,2809,4502330,Marítim,6
V7-123-20,2809,4501900,València Sud,45
V7-20-123,2809,4502331,Marítim,6
V7-123-20,2809,4501899,València Sud,45
V7-20-123,2809,4502332,Marítim,6
V7-123-20,2809,4501898,València Sud,45
V7-20-123,2809,4502333,Marítim,6
V7-123-20,2809,4501897,València Sud,45
V7-20-123,2809,4502334,Marítim,6
V7-123-20,2809,4501896,València Sud,45
V7-20-123,2809,4502335,Marítim,6
V7-123-20,2809,4501895,València Sud,45
V7-20-123,2809,4502336,Marítim,6
V7-123-20,2809,4501894,València Sud,45
V7-20-123,2809,4502337,Marítim,6
V7-123-20,2809,4501893,València Sud,45
V7-20-66,2809,4502338,Machado,45
V7-123-20,2809,4501892,València Sud,45
V7-20-66,2809,4502339,Machado,45
V7-123-20,2809,4501891,València Sud,45
V7-20-66,2809,4502340,Machado,45
V7-123-20,2809,4501890,València Sud,45
V7-20-123,2809,4502292,Marítim,6
V7-123-20,2809,4501889,València Sud,45
V8-123-126,2809,4502425,Neptú,9
V8-95-123,2809,4502636,Marítim,9
V8-123-126,2809,4502429,Neptú,9
V8-126-123,2809,4502640,Marítim,59
V8-123-126,2809,4502434,Neptú,9
V8-126-123,2809,4502644,Marítim,59
V8-123-126,2809,4502438,Neptú,9
V8-126-123,2809,4502649,Marítim,59
V8-123-126,2809,4502443,Neptú,9
V8-126-123,2809,4502653,Marítim,59
V8-123-126,2809,4502448,Neptú,9
V8-126-123,2809,4502658,Marítim,59
V8-123-126,2809,4502452,Neptú,9
V8-126-123,2809,4502663,Marítim,59
V8-123-126,2809,4502457,Neptú,9
V8-126-123,2809,4502667,Marítim,59
V8-123-126,2809,4502462,Neptú,9
V8-126-123,2809,4502672,Marítim,59
V8-123-126,2809,4502466,Neptú,9
V8-126-123,2809,4502677,Marítim,59
V8-123-126,2809,4502471,Neptú,9
V8-126-123,2809,4502681,Marítim,59
V8-123-126,2809,4502476,Neptú,9
V8-126-123,2809,4502686,Marítim,59
V8-123-126,2809,4502480,Neptú,9
V8-126-123,2809,4502691,Marítim,59
V8-123-126,2809,4502485,Neptú,9
V8-126-123,2809,4502695,Marítim,59
V8-123-126,2809,4502489,Neptú,9
V8-126-123,2809,4502700,Marítim,59
V8-123-126,2809,4502494,Neptú,9
V8-126-123,2809,4502705,Marítim,59
V8-123-126,2809,4502498,Neptú,9
V8-126-123,2809,4502709,Marítim,59
V8-123-126,2809,4502504,Neptú,9
V8-126-123,2809,4502714,Marítim,59
V8-123-126,2809,4502509,Neptú,9
V8-126-123,2809,4502719,Marítim,59
V8-123-126,2809,4502513,Neptú,9
V8-126-123,2809,4502723,Marítim,59
V8-123-126,2809,4502518,Neptú,9
V8-126-123,2809,4502732,Marítim,59
V8-123-126,2809,4502522,Neptú,9
V8-126-123,2809,4502736,Marítim,59
V8-123-126,2809,4502527,Neptú,9
V8-126-123,2809,4502738,Marítim,59
V8-123-126,2809,4502532,Neptú,9
V8-126-123,2809,4502742,Marítim,59
V8-123-126,2809,4502536,Neptú,9
V8-126-123,2809,4502743,Marítim,59
V8-123-126,2809,4502541,Neptú,9
V8-126-123,2809,4502745,Marítim,59
V8-123-126,2809,4502546,Neptú,9
V8-126-123,2809,4502752,Marítim,59
V8-123-126,2809,4502550,Neptú,9
V8-126-123,2809,4502761,Marítim,59
V8-123-126,2809,4502555,Neptú,9
V8-126-123,2809,4502765,Marítim,59
V8-123-126,2809,4502560,Neptú,9
V8-126-123,2809,4502770,Marítim,59
V8-123-126,2809,4502564,Neptú,9
V8-126-123,2809,4502775,Marítim,59
V8-123-126,2809,4502569,Neptú,9
V8-126-123,2809,4502779,Marítim,59
V8-123-126,2809,4502573,Neptú,9
V8-126-123,2809,4502784,Marítim,59
V8-123-126,2809,4502578,Neptú,9
V8-126-123,2809,4502789,Marítim,59
V8-123-126,2809,4502583,Neptú,9
V8-126-123,2809,4502793,Marítim,59
V8-123-126,2809,4502588,Neptú,9
V8-126-123,2809,4502798,Marítim,59
V8-123-126,2809,4502592,Neptú,9
V8-126-123,2809,4502803,Marítim,59
V8-123-126,2809,4502596,Neptú,9
V8-126-123,2809,4502807,Marítim,59
V8-123-126,2809,4502599,Neptú,9
V8-126-123,2809,4502812,Marítim,59
V8-123-98,2809,4502604,Dr. Lluch,59
V8-126-123,2809,4502817,Marítim,59
V9-186-56,2809,4502341,Alboraia Peris Aragó,69
V9-66-186,2809,4501888,Riba-roja de Túria,70
V9-186-56,2809,4502342,Alboraia Peris Aragó,69
V9-66-186,2809,4501887,Riba-roja de Túria,70
